date,symbol,underlier,is_spx_family,bias,right,strike,expiry,is_0dte,qty,entry_time,exit_time,hold_min,entry_px,exit_px,pnl,result,status,n_entry_fills
2022-01-18,SPY220118P00455000,SPY,True,bear,P,455.0,2022-01-18,True,1,2022-01-18 09:36:42,2022-01-18 09:39:35,2.9,0.99,0.77,-22.0,LOSS,closed,1
2022-01-18,ATVI220121P00080000,ATVI,False,bear,P,80.0,2022-01-21,False,5,2022-01-18 09:39:06,2022-01-18 10:41:58,62.9,0.39,0.18,-105.0,LOSS,closed,1
2022-01-18,QQQ220118C00379000,QQQ,False,bull,C,379.0,2022-01-18,True,2,2022-01-18 10:12:26,2022-01-18 10:14:14,1.8,0.6,0.49,-22.0,LOSS,closed,1
2022-01-18,SPY220118P00455000,SPY,True,bear,P,455.0,2022-01-18,True,2,2022-01-18 10:15:28,2022-01-18 10:23:58,8.5,0.49,0.57,16.0,WIN,closed,1
2022-01-18,FB220121C00330000,FB,False,bull,C,330.0,2022-01-21,False,2,2022-01-18 11:42:07,2022-01-19 10:31:07,1369.0,1.585,1.05,-107.0,LOSS,closed,2
2022-01-18,BABA220121C00136000,BABA,False,bull,C,136.0,2022-01-21,False,1,2022-01-18 13:54:04,2022-01-18 15:13:46,79.7,0.63,0.78,15.0,WIN,closed,1
2022-01-18,SPY220119C00465000,SPY,True,bull,C,465.0,2022-01-19,False,2,2022-01-18 14:04:06,2022-01-18 16:01:22,117.3,0.31,0.12,-38.0,LOSS,closed,1
2022-01-19,QQQ220119C00378000,QQQ,False,bull,C,378.0,2022-01-19,True,4,2022-01-19 09:48:51,2022-01-19 10:18:04,29.2,0.43,0.21,-88.0,LOSS,closed,1
2022-01-19,SPY220119P00455000,SPY,True,bear,P,455.0,2022-01-19,True,2,2022-01-19 11:04:54,2022-01-19 11:54:11,49.3,1.05,0.71,-68.0,LOSS,closed,1
2022-01-20,TSM220121P00127000,TSM,False,bear,P,127.0,2022-01-21,False,1,2022-01-20 09:40:30,2022-01-20 09:46:33,6.0,0.58,0.4,-18.0,LOSS,closed,1
2022-01-20,BABA220121P00130000,BABA,False,bear,P,130.0,2022-01-21,False,1,2022-01-20 09:48:22,2022-01-20 10:04:49,16.4,1.2,0.8,-40.0,LOSS,closed,1
2022-01-20,QQQ220121C00377000,QQQ,False,bull,C,377.0,2022-01-21,False,1,2022-01-20 09:59:47,2022-01-20 10:11:53,12.1,0.8,0.74,-6.0,LOSS,closed,1
2022-01-20,PTON220121P00019000,PTON,False,bear,P,19.0,2022-01-21,True,1,2022-01-20 13:01:55,2022-01-21 09:52:59,1251.1,1.28,0.02,-126.0,LOSS,closed,1
2022-01-21,TSLA220121P00920000,TSLA,False,bear,P,920.0,2022-01-21,True,1,2022-01-21 09:30:01,2022-01-21 10:06:37,36.6,0.78,2.09,131.0,WIN,closed,1
2022-01-21,NFLX220121C00460000,NFLX,False,bull,C,460.0,2022-01-21,True,1,2022-01-21 09:36:19,2022-01-21 09:53:04,16.8,0.2,0.12,-8.0,LOSS,closed,1
2022-01-21,TSLA220121P00915000,TSLA,False,bear,P,915.0,2022-01-21,True,1,2022-01-21 10:10:58,2022-01-21 10:35:24,24.4,2.12,0.69,-143.0,LOSS,closed,1
2022-01-21,SPY220121P00430000,SPY,True,bear,P,430.0,2022-01-21,True,1,2022-01-21 10:16:18,2022-01-21 14:18:22,242.1,0.11,0.02,-9.0,LOSS,closed,1
2022-01-21,TSLA220121C01025000,TSLA,False,bull,C,1025.0,2022-01-21,True,1,2022-01-21 10:37:45,2022-01-21 14:18:13,220.5,0.6,0.02,-58.0,LOSS,closed,1
2022-01-24,SPY220124C00443000,SPY,True,bull,C,443.0,2022-01-24,True,1,2022-01-24 10:09:34,2022-01-24 14:55:20,285.8,0.11,0.01,-10.0,LOSS,closed,1
2022-01-26,MSFT220128P00265000,MSFT,False,bear,P,265.0,2022-01-28,False,1,2022-01-26 09:31:19,2022-01-26 09:53:10,21.9,0.17,0.25,8.0,WIN,closed,1
2022-01-26,TSLA220128C01120000,TSLA,False,bull,C,1120.0,2022-01-28,False,1,2022-01-26 09:54:42,2022-01-27 09:40:32,1425.8,4.95,0.31,-464.0,LOSS,closed,1
2022-01-26,DKNG220128C00024000,DKNG,False,bull,C,24.0,2022-01-28,False,3,2022-01-26 10:08:17,2022-01-26 10:53:11,44.9,0.29,0.22,-21.0,LOSS,closed,1
2022-01-26,AMD220128C00120000,AMD,False,bull,C,120.0,2022-01-28,False,1,2022-01-26 10:13:38,2022-01-26 10:53:01,39.4,1.1,0.66,-44.0,LOSS,closed,1
2022-01-26,SPY220128C00462000,SPY,True,bull,C,462.0,2022-01-28,False,7,2022-01-26 14:08:44,2022-01-26 14:49:38,40.9,0.197,0.05,-103.0,LOSS,closed,2
2022-01-27,NVDA220128P00215000,NVDA,False,bear,P,215.0,2022-01-28,False,1,2022-01-27 09:57:36,2022-01-27 10:09:02,11.4,1.14,0.89,-25.0,LOSS,closed,1
2022-01-28,PFE220128P00054000,PFE,False,bear,P,54.0,2022-01-28,True,6,2022-01-28 11:30:50,2022-01-28 12:23:11,52.4,0.15,0.06,-54.0,LOSS,closed,2
2022-01-31,SPY220131C00452000,SPY,True,bull,C,452.0,2022-01-31,True,4,2022-01-31 09:37:43,2022-01-31 11:58:24,140.7,0.1,0.12,8.0,WIN,closed,1
2022-02-02,MSFT220211C00320000,MSFT,False,bull,C,320.0,2022-02-11,False,1,2022-02-02 09:46:58,2022-02-02 10:01:06,14.1,1.81,2.81,100.0,WIN,closed,1
2022-02-02,TSLA220204C01000000,TSLA,False,bull,C,1000.0,2022-02-04,False,1,2022-02-02 09:53:45,2022-02-02 11:00:50,67.1,2.18,1.48,-70.0,LOSS,closed,1
2022-02-02,MSFT220211C00320000,MSFT,False,bull,C,320.0,2022-02-11,False,1,2022-02-02 11:10:15,2022-02-02 11:30:26,20.2,1.8,1.75,-5.0,LOSS,closed,1
2022-02-02,NIO220204P00023000,NIO,False,bear,P,23.0,2022-02-04,False,2,2022-02-02 11:11:49,2022-02-02 11:15:37,3.8,0.53,0.65,24.0,WIN,closed,1
2022-02-03,SOFI220204C00012500,SOFI,False,bull,C,12.5,2022-02-04,False,5,2022-02-03 09:39:22,2022-02-03 09:47:45,8.4,0.2,0.17,-15.0,LOSS,closed,1
2022-02-03,QCOM220211C00195000,QCOM,False,bull,C,195.0,2022-02-11,False,1,2022-02-03 10:24:26,2022-02-03 10:55:01,30.6,2.16,1.84,-32.0,LOSS,closed,1
2022-02-03,SPY220204C00456000,SPY,True,bull,C,456.0,2022-02-04,False,1,2022-02-03 10:31:47,2022-02-03 10:44:55,13.1,1.22,1.18,-4.0,LOSS,closed,1
2022-02-03,F220204C00024000,F,False,bull,C,24.0,2022-02-04,False,5,2022-02-03 10:40:22,2022-02-03 15:40:41,300.3,0.09,0.08,-5.0,LOSS,closed,1
2022-02-03,UBER220218C00040000,UBER,False,bull,C,40.0,2022-02-18,False,2,2022-02-03 10:45:36,2022-02-03 10:51:23,5.8,0.97,0.88,-18.0,LOSS,closed,1
2022-02-03,SPY220204P00449000,SPY,True,bear,P,449.0,2022-02-04,False,1,2022-02-03 11:02:10,2022-02-03 11:13:31,11.3,1.72,1.46,-26.0,LOSS,closed,1
2022-02-03,LMT220204C00395000,LMT,False,bull,C,395.0,2022-02-04,False,1,2022-02-03 13:58:50,2022-02-03 14:19:13,20.4,0.9,1.2,30.0,WIN,closed,1
2022-02-03,AMZN220204C03700000,AMZN,False,bull,C,3700.0,2022-02-04,False,1,2022-02-03 14:02:40,2022-02-03 14:40:53,38.2,1.7,1.34,-36.0,LOSS,closed,1
2022-02-03,SPY220207P00444000,SPY,True,bear,P,444.0,2022-02-07,False,1,2022-02-03 14:40:42,2022-02-03 15:05:28,24.8,2.37,2.48,11.0,WIN,closed,1
2022-02-03,QQQ220204P00351000,QQQ,False,bear,P,351.0,2022-02-04,False,1,2022-02-03 14:57:09,2022-02-03 15:04:11,7.0,1.9,2.07,17.0,WIN,closed,1
2022-02-03,SNAP220211P00021000,SNAP,False,bear,P,21.0,2022-02-11,False,2,2022-02-03 15:05:21,2022-02-04 09:47:28,1122.1,1.46,0.05,-282.0,LOSS,closed,2
2022-02-03,TSLA220204P00800000,TSLA,False,bear,P,800.0,2022-02-04,True,1,2022-02-03 15:54:58,2022-02-04 09:47:35,1072.6,1.04,0.27,-77.0,LOSS,closed,1
2022-02-04,AMD220204C00123000,AMD,False,bull,C,123.0,2022-02-04,True,1,2022-02-04 09:48:11,2022-02-04 09:52:12,4.0,0.7,0.52,-18.0,LOSS,closed,1
2022-02-04,AMD220204P00118000,AMD,False,bear,P,118.0,2022-02-04,True,1,2022-02-04 09:55:01,2022-02-04 09:56:13,1.2,0.75,0.48,-27.0,LOSS,closed,1
2022-02-04,TSLA220204C00935000,TSLA,False,bull,C,935.0,2022-02-04,True,1,2022-02-04 10:07:32,2022-02-04 10:44:26,36.9,3.45,1.13,-232.0,LOSS,closed,1
2022-02-04,DASH220204C00102000,DASH,False,bull,C,102.0,2022-02-04,True,1,2022-02-04 10:29:49,2022-02-04 10:33:39,3.8,0.73,0.78,5.0,WIN,closed,1
2022-02-04,TSLA220204C00935000,TSLA,False,bull,C,935.0,2022-02-04,True,1,2022-02-04 10:48:29,2022-02-04 13:00:55,132.4,1.4,3.0,160.0,WIN,closed,1
2022-02-04,HD220211C00370000,HD,False,bull,C,370.0,2022-02-11,False,1,2022-02-04 10:57:37,2022-02-04 14:55:59,238.4,1.28,2.0,72.0,WIN,closed,1
2022-02-04,SPXW220204C04550000,SPXW,True,bull,C,4550.0,2022-02-04,True,1,2022-02-04 11:51:47,2022-02-04 12:33:07,41.3,1.0,0.75,-25.0,LOSS,closed,1
2022-02-07,SPY220207C00451000,SPY,True,bull,C,451.0,2022-02-07,True,1,2022-02-07 09:33:10,2022-02-07 10:20:10,47.0,0.96,0.73,-23.0,LOSS,closed,1
2022-02-07,SPY220207C00453000,SPY,True,bull,C,453.0,2022-02-07,True,1,2022-02-07 09:42:38,2022-02-07 10:18:15,35.6,0.48,0.28,-20.0,LOSS,closed,1
2022-02-07,AMD220211C00130000,AMD,False,bull,C,130.0,2022-02-11,False,1,2022-02-07 09:55:02,2022-02-07 10:18:01,23.0,2.0,1.49,-51.0,LOSS,closed,1
2022-02-07,SOFI220211C00013000,SOFI,False,bull,C,13.0,2022-02-11,False,2,2022-02-07 09:57:08,2022-02-07 10:13:59,16.9,0.28,0.19,-18.0,LOSS,closed,1
2022-02-07,TSLA220211C01025000,TSLA,False,bull,C,1025.0,2022-02-11,False,1,2022-02-07 10:43:17,2022-02-07 11:53:45,70.5,3.0,2.26,-74.0,LOSS,closed,1
2022-02-08,AAL220211P00017500,AAL,False,bear,P,17.5,2022-02-11,False,3,2022-02-08 10:23:07,2022-02-08 11:03:22,40.2,0.29,0.2,-27.0,LOSS,closed,1
2022-02-08,SPY220209P00446000,SPY,True,bear,P,446.0,2022-02-09,False,1,2022-02-08 11:03:58,2022-02-08 11:41:11,37.2,1.41,1.05,-36.0,LOSS,closed,1
2022-02-08,SPY220209C00455000,SPY,True,bull,C,455.0,2022-02-09,False,3,2022-02-08 11:44:05,2022-02-08 12:39:14,55.1,0.46,0.61,45.0,WIN,closed,1
2022-02-08,SPY220209C00455000,SPY,True,bull,C,455.0,2022-02-09,False,2,2022-02-08 11:44:05,2022-02-08 13:26:07,102.0,0.46,0.42,-8.0,LOSS,closed,1
2022-02-08,SPY220209C00451000,SPY,True,bull,C,451.0,2022-02-09,False,1,2022-02-08 13:35:33,2022-02-08 13:45:41,10.1,1.85,1.63,-22.0,LOSS,closed,1
2022-02-09,SPY220209C00458000,SPY,True,bull,C,458.0,2022-02-09,True,3,2022-02-09 09:46:14,2022-02-09 10:20:21,34.1,0.663,0.41,-76.0,LOSS,closed,2
2022-02-09,MSFT220211C00315000,MSFT,False,bull,C,315.0,2022-02-11,False,1,2022-02-09 10:02:10,2022-02-09 10:19:35,17.4,0.7,0.44,-26.0,LOSS,closed,1
2022-02-09,SPY220209P00453000,SPY,True,bear,P,453.0,2022-02-09,True,1,2022-02-09 10:20:54,2022-02-09 10:32:58,12.1,0.66,0.39,-27.0,LOSS,closed,1
2022-02-09,TSLA220211C01000000,TSLA,False,bull,C,1000.0,2022-02-11,True,2,2022-02-09 10:21:25,2022-02-11 10:21:38,2880.2,1.06,0.04,-204.0,LOSS,closed,2
2022-02-11,QQQ220211P00348000,QQQ,False,bear,P,348.0,2022-02-11,True,1,2022-02-11 10:23:07,2022-02-11 10:29:53,6.8,0.21,0.16,-5.0,LOSS,closed,1
2022-02-14,SPY220214C00449000,SPY,True,bull,C,449.0,2022-02-14,True,1,2022-02-14 09:35:51,2022-02-14 10:06:00,30.1,0.18,0.08,-10.0,LOSS,closed,1
2022-02-15,RBLX220218C00150000,RBLX,False,bull,C,150.0,2022-02-18,False,1,2022-02-15 15:58:30,2022-02-15 15:58:30,0.0,0.07,0.07,0.0,LOSS,unclosed,1
2022-02-17,SPY220218C00450000,SPY,True,bull,C,450.0,2022-02-18,False,3,2022-02-17 10:02:13,2022-02-17 10:21:46,19.6,0.33,0.26,-21.0,LOSS,closed,1
2022-02-17,SPY220218C00445000,SPY,True,bull,C,445.0,2022-02-18,False,1,2022-02-17 10:15:49,2022-02-17 10:25:02,9.2,1.52,1.2,-32.0,LOSS,closed,1
2022-02-17,AMZN220218C03300000,AMZN,False,bull,C,3300.0,2022-02-18,False,2,2022-02-17 10:28:31,2022-02-17 12:06:58,98.5,1.27,0.82,-90.0,LOSS,closed,2
2022-02-17,SPY220218P00435000,SPY,True,bear,P,435.0,2022-02-18,False,2,2022-02-17 12:09:52,2022-02-17 12:29:42,19.8,1.04,0.84,-40.0,LOSS,closed,1
2022-02-17,WMT220218C00145000,WMT,False,bull,C,145.0,2022-02-18,False,20,2022-02-17 13:32:25,2022-02-17 13:44:30,12.1,0.03,0.025,-10.0,LOSS,closed,1
2022-02-17,TSLA220218P00825000,TSLA,False,bear,P,825.0,2022-02-18,False,1,2022-02-17 14:06:09,2022-02-17 14:14:46,8.6,2.01,1.48,-53.0,LOSS,closed,1
2022-02-18,SPY220218P00434000,SPY,True,bear,P,434.0,2022-02-18,True,2,2022-02-18 09:46:26,2022-02-18 09:50:07,3.7,1.5,1.01,-98.0,LOSS,closed,1
2022-02-18,SPY220218C00444000,SPY,True,bull,C,444.0,2022-02-18,True,1,2022-02-18 09:54:43,2022-02-18 10:01:54,7.2,0.23,0.19,-4.0,LOSS,closed,1
2022-02-18,SPY220218C00444000,SPY,True,bull,C,444.0,2022-02-18,True,9,2022-02-18 09:54:43,2022-02-18 10:02:19,7.6,0.23,0.18,-45.0,LOSS,closed,1
2022-02-18,TSLA220218P00835000,TSLA,False,bear,P,835.0,2022-02-18,True,1,2022-02-18 10:29:34,2022-02-18 11:05:24,35.8,3.5,5.5,200.0,WIN,closed,1
2022-02-18,SPY220218P00430000,SPY,True,bear,P,430.0,2022-02-18,True,1,2022-02-18 10:59:22,2022-02-18 11:05:32,6.2,0.35,0.72,37.0,WIN,closed,1
2022-02-18,AAL220225P00017500,AAL,False,bear,P,17.5,2022-02-25,False,5,2022-02-18 11:31:07,2022-02-18 11:57:25,26.3,0.4,0.39,-5.0,LOSS,closed,1
2022-02-18,SPY220218P00432000,SPY,True,bear,P,432.0,2022-02-18,True,2,2022-02-18 11:51:00,2022-02-18 12:03:57,12.9,0.93,1.32,78.0,WIN,closed,1
2022-02-18,SPY220218P00432000,SPY,True,bear,P,432.0,2022-02-18,True,1,2022-02-18 11:51:00,2022-02-18 12:11:17,20.3,0.93,0.77,-16.0,LOSS,closed,1
2022-02-18,SPY220218P00432000,SPY,True,bear,P,432.0,2022-02-18,True,1,2022-02-18 12:12:31,2022-02-18 12:43:00,30.5,0.81,1.16,35.0,WIN,closed,1
2022-02-22,SPY220222P00429000,SPY,True,bear,P,429.0,2022-02-22,True,2,2022-02-22 09:39:29,2022-02-22 09:53:17,13.8,1.52,0.73,-158.0,LOSS,closed,2
2022-02-22,QQQ220222C00347000,QQQ,False,bull,C,347.0,2022-02-22,True,5,2022-02-22 10:32:28,2022-02-22 10:41:48,9.3,0.47,0.22,-125.0,LOSS,closed,1
2022-02-22,TSLA220225P00750000,TSLA,False,bear,P,750.0,2022-02-25,False,1,2022-02-22 10:51:04,2022-02-22 11:26:50,35.8,2.66,4.07,141.0,WIN,closed,1
2022-02-22,SPY220222P00425000,SPY,True,bear,P,425.0,2022-02-22,True,8,2022-02-22 13:40:01,2022-02-22 13:49:22,9.3,0.5,0.7,160.0,WIN,closed,1
2022-02-22,SPY220222P00425000,SPY,True,bear,P,425.0,2022-02-22,True,1,2022-02-22 13:40:01,2022-02-22 13:56:11,16.2,0.5,0.87,37.0,WIN,closed,1
2022-02-22,SPY220222P00425000,SPY,True,bear,P,425.0,2022-02-22,True,1,2022-02-22 13:40:01,2022-02-22 14:07:01,27.0,0.5,1.01,51.0,WIN,closed,1
2022-02-23,FB220225C00215000,FB,False,bull,C,215.0,2022-02-25,False,1,2022-02-23 09:44:20,2022-02-23 09:48:37,4.3,0.6,0.48,-12.0,LOSS,closed,1
2022-02-23,NVDA220225P00227500,NVDA,False,bear,P,227.5,2022-02-25,False,1,2022-02-23 09:51:43,2022-02-23 10:08:28,16.8,2.4,3.4,100.0,WIN,closed,1
2022-02-23,SPXW220223P04250000,SPXW,True,bear,P,4250.0,2022-02-23,True,1,2022-02-23 10:12:28,2022-02-23 10:26:31,14.1,3.8,6.0,220.0,WIN,closed,1
2022-02-23,SPY220223C00433000,SPY,True,bull,C,433.0,2022-02-23,True,10,2022-02-23 11:27:18,2022-02-23 11:51:59,24.7,0.26,0.3,40.0,WIN,closed,1
2022-02-24,TSLA220225P00660000,TSLA,False,bear,P,660.0,2022-02-25,False,1,2022-02-24 09:47:57,2022-02-24 09:49:01,1.1,3.15,2.67,-48.0,LOSS,closed,1
2022-02-24,TSLA220225C00805000,TSLA,False,bull,C,805.0,2022-02-25,False,1,2022-02-24 09:50:04,2022-02-24 10:05:07,15.1,3.1,2.25,-85.0,LOSS,closed,1
2022-02-24,TSLA220225C00800000,TSLA,False,bull,C,800.0,2022-02-25,False,1,2022-02-24 10:09:02,2022-02-24 10:16:30,7.5,3.26,5.35,209.0,WIN,closed,1
2022-02-24,TSLA220225C00825000,TSLA,False,bull,C,825.0,2022-02-25,False,1,2022-02-24 10:20:31,2022-02-24 11:03:58,43.5,3.35,1.41,-194.0,LOSS,closed,1
2022-02-24,NVDA220225P00210000,NVDA,False,bear,P,210.0,2022-02-25,False,1,2022-02-24 10:25:57,2022-02-24 10:30:28,4.5,1.55,1.84,29.0,WIN,closed,1
2022-02-24,SPY220225P00404000,SPY,True,bear,P,404.0,2022-02-25,False,2,2022-02-24 10:32:00,2022-02-24 10:49:25,17.4,1.36,1.02,-68.0,LOSS,closed,1
2022-02-24,SPY220225C00431000,SPY,True,bull,C,431.0,2022-02-25,False,10,2022-02-24 11:01:37,2022-02-24 11:03:53,2.3,0.29,0.2,-90.0,LOSS,closed,1
2022-02-24,SPY220225C00431000,SPY,True,bull,C,431.0,2022-02-25,False,10,2022-02-24 11:12:24,2022-02-24 11:27:46,15.4,0.29,0.23,-60.0,LOSS,closed,1
2022-02-24,TSLA220304C00900000,TSLA,False,bull,C,900.0,2022-03-04,False,1,2022-02-24 11:31:26,2022-02-28 09:39:46,5648.3,2.0,3.65,165.0,WIN,closed,1
2022-02-24,SPY220228C00430000,SPY,True,bull,C,430.0,2022-02-28,False,1,2022-02-24 12:19:07,2022-02-24 15:51:51,212.7,0.8,3.25,245.0,WIN,closed,1
2022-02-24,AMD220225P00104000,AMD,False,bear,P,104.0,2022-02-25,False,1,2022-02-24 12:35:06,2022-02-24 12:38:11,3.1,0.76,0.62,-14.0,LOSS,closed,1
2022-02-24,SPY220225C00439000,SPY,True,bull,C,439.0,2022-02-25,True,1,2022-02-24 15:10:00,2022-02-25 09:38:57,1109.0,0.09,0.13,4.0,WIN,closed,1
2022-02-25,QQQ220225P00332000,QQQ,False,bear,P,332.0,2022-02-25,True,5,2022-02-25 09:39:00,2022-02-25 09:49:28,10.5,0.43,0.27,-80.0,LOSS,closed,1
2022-02-25,TSLA220225P00750000,TSLA,False,bear,P,750.0,2022-02-25,True,1,2022-02-25 09:40:31,2022-02-25 09:47:57,7.4,1.5,1.23,-27.0,LOSS,closed,1
2022-02-25,TSLA220225C00820000,TSLA,False,bull,C,820.0,2022-02-25,True,2,2022-02-25 09:50:38,2022-02-25 15:34:05,343.4,3.13,0.06,-614.0,LOSS,closed,2
2022-02-25,SPXW220225C04430000,SPXW,True,bull,C,4430.0,2022-02-25,True,1,2022-02-25 12:02:56,2022-02-25 12:06:26,3.5,0.8,0.4,-40.0,LOSS,closed,1
2022-02-28,SPXW220228C04425000,SPXW,True,bull,C,4425.0,2022-02-28,True,1,2022-02-28 09:46:19,2022-02-28 10:19:15,32.9,2.95,1.25,-170.0,LOSS,closed,1
2022-02-28,SPY220228C00441000,SPY,True,bull,C,441.0,2022-02-28,True,1,2022-02-28 09:53:46,2022-02-28 10:20:19,26.6,0.42,0.21,-21.0,LOSS,closed,1
2022-03-01,TSLA220304C00955000,TSLA,False,bull,C,955.0,2022-03-04,False,1,2022-03-01 11:16:01,2022-03-02 10:13:50,1377.8,3.0,0.94,-206.0,LOSS,closed,1
2022-03-01,SPY220302C00443000,SPY,True,bull,C,443.0,2022-03-02,False,3,2022-03-01 11:37:32,2022-03-01 11:46:31,9.0,0.37,0.3,-21.0,LOSS,closed,1
2022-03-02,SPY220302C00436000,SPY,True,bull,C,436.0,2022-03-02,True,1,2022-03-02 09:49:54,2022-03-02 09:56:05,6.2,1.62,1.43,-19.0,LOSS,closed,1
2022-03-02,QQQ220302P00333000,QQQ,False,bear,P,333.0,2022-03-02,True,1,2022-03-02 10:14:31,2022-03-02 10:20:31,6.0,0.32,0.24,-8.0,LOSS,closed,1
2022-03-03,QQQ220304P00339000,QQQ,False,bear,P,339.0,2022-03-04,False,1,2022-03-03 10:13:54,2022-03-03 10:33:06,19.2,1.04,1.28,24.0,WIN,closed,1
2022-03-03,SPY220304P00430000,SPY,True,bear,P,430.0,2022-03-04,False,1,2022-03-03 10:21:47,2022-03-03 11:20:18,58.5,1.17,1.74,57.0,WIN,closed,1
2022-03-04,SPXW220304C04390000,SPXW,True,bull,C,4390.0,2022-03-04,True,1,2022-03-04 09:32:11,2022-03-04 10:58:53,86.7,2.8,0.5,-230.0,LOSS,closed,1
2022-03-04,TSLA220304P00790000,TSLA,False,bear,P,790.0,2022-03-04,True,1,2022-03-04 11:01:47,2022-03-04 11:40:28,38.7,0.45,0.26,-19.0,LOSS,closed,1
2022-03-07,QQQ220307P00330000,QQQ,False,bear,P,330.0,2022-03-07,True,2,2022-03-07 09:49:51,2022-03-07 10:00:19,10.5,0.79,0.97,36.0,WIN,closed,1
2022-03-07,SPY220307P00423000,SPY,True,bear,P,423.0,2022-03-07,True,2,2022-03-07 10:13:20,2022-03-07 10:55:13,41.9,0.74,1.15,82.0,WIN,closed,1
2022-03-07,SPY220307C00430000,SPY,True,bull,C,430.0,2022-03-07,True,10,2022-03-07 12:04:00,2022-03-07 13:20:56,76.9,0.22,0.14,-80.0,LOSS,closed,1
2022-03-07,TSLA220311P00715000,TSLA,False,bear,P,715.0,2022-03-11,False,1,2022-03-07 13:25:32,2022-03-07 15:54:39,149.1,2.87,3.1,23.0,WIN,closed,1
2022-03-08,SPY220309C00427000,SPY,True,bull,C,427.0,2022-03-09,False,1,2022-03-08 09:31:10,2022-03-08 10:01:11,30.0,1.45,0.99,-46.0,LOSS,closed,1
2022-03-08,QQQ220309C00330000,QQQ,False,bull,C,330.0,2022-03-09,False,1,2022-03-08 09:34:24,2022-03-08 09:41:57,7.5,1.36,1.46,10.0,WIN,closed,1
2022-03-08,SPY220309P00410000,SPY,True,bear,P,410.0,2022-03-09,False,1,2022-03-08 11:03:18,2022-03-08 11:34:17,31.0,1.21,1.93,72.0,WIN,closed,1
2022-03-08,SPY220309P00412000,SPY,True,bear,P,412.0,2022-03-09,False,1,2022-03-08 11:48:47,2022-03-08 12:03:55,15.1,1.78,1.19,-59.0,LOSS,closed,1
2022-03-08,SPY220309C00425000,SPY,True,bull,C,425.0,2022-03-09,False,1,2022-03-08 12:11:21,2022-03-08 12:17:34,6.2,1.83,2.89,106.0,WIN,closed,1
2022-03-08,SPY220309C00427000,SPY,True,bull,C,427.0,2022-03-09,False,1,2022-03-08 12:19:04,2022-03-08 12:20:32,1.5,2.43,2.32,-11.0,LOSS,closed,1
2022-03-08,SPY220309P00419000,SPY,True,bear,P,419.0,2022-03-09,False,1,2022-03-08 13:02:30,2022-03-08 13:30:48,28.3,1.31,2.17,86.0,WIN,closed,1
2022-03-09,AMD220311P00104000,AMD,False,bear,P,104.0,2022-03-11,False,1,2022-03-09 09:36:52,2022-03-09 10:01:25,24.6,1.29,1.02,-27.0,LOSS,closed,1
2022-03-09,QQQ220309C00335000,QQQ,False,bull,C,335.0,2022-03-09,True,5,2022-03-09 10:09:11,2022-03-09 10:18:37,9.4,0.95,1.13,90.0,WIN,closed,1
2022-03-09,QQQ220309C00336000,QQQ,False,bull,C,336.0,2022-03-09,True,4,2022-03-09 10:21:04,2022-03-09 10:24:57,3.9,0.67,0.87,80.0,WIN,closed,1
2022-03-09,QQQ220309P00330000,QQQ,False,bear,P,330.0,2022-03-09,True,2,2022-03-09 10:32:46,2022-03-09 11:35:13,62.5,1.36,0.94,-84.0,LOSS,closed,1
2022-03-09,SPY220309P00422000,SPY,True,bear,P,422.0,2022-03-09,True,1,2022-03-09 10:48:30,2022-03-09 11:03:55,15.4,0.98,0.93,-5.0,LOSS,closed,1
2022-03-09,QQQ220311P00319000,QQQ,False,bear,P,319.0,2022-03-11,False,1,2022-03-09 14:12:54,2022-03-09 15:21:13,68.3,0.65,0.48,-17.0,LOSS,closed,1
2022-03-10,BAC220311C00041500,BAC,False,bull,C,41.5,2022-03-11,False,3,2022-03-10 09:44:48,2022-03-10 09:51:18,6.5,0.33,0.27,-18.0,LOSS,closed,1
2022-03-10,QQQ220311P00322000,QQQ,False,bear,P,322.0,2022-03-11,False,2,2022-03-10 11:43:19,2022-03-10 11:51:23,8.1,1.31,1.17,-28.0,LOSS,closed,1
2022-03-10,QQQ220311C00332000,QQQ,False,bull,C,332.0,2022-03-11,False,2,2022-03-10 11:52:20,2022-03-10 12:33:31,41.2,1.36,1.39,6.0,WIN,closed,1
2022-03-10,QQQ220311C00330000,QQQ,False,bull,C,330.0,2022-03-11,False,1,2022-03-10 13:19:13,2022-03-10 13:56:01,36.8,2.07,2.68,61.0,WIN,closed,1
2022-03-10,QQQ220311P00330000,QQQ,False,bear,P,330.0,2022-03-11,False,1,2022-03-10 14:05:27,2022-03-10 14:17:54,12.4,2.03,2.32,29.0,WIN,closed,1
2022-03-10,TSLA220311C00870000,TSLA,False,bull,C,870.0,2022-03-11,False,2,2022-03-10 14:27:34,2022-03-10 15:06:16,38.7,1.49,1.18,-62.0,LOSS,closed,1
2022-03-11,F220311C00016500,F,False,bull,C,16.5,2022-03-11,True,10,2022-03-11 09:46:38,2022-03-11 09:48:43,2.1,0.12,0.09,-30.0,LOSS,closed,1
2022-03-11,SPY220311P00425000,SPY,True,bear,P,425.0,2022-03-11,True,3,2022-03-11 09:49:42,2022-03-11 10:01:17,11.6,0.985,1.65,199.5,WIN,closed,1
2022-03-11,SPY220311P00425000,SPY,True,bear,P,425.0,2022-03-11,True,1,2022-03-11 09:49:42,2022-03-11 10:11:13,21.5,0.985,1.67,68.5,WIN,closed,1
